@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10}

@data
1311,'2016/07/31 16:16:29:679',15,15.955113,1819.544067,-39.721516,15.631728,-1.403433,-0.851075,-8.605762,-1.812025,0.771836,0.578709,-3.659716,1.79882,0.551438,-2.51087,0.668187,0.706947,-1.509116,0.537543,-1.206219,-1.05187,-1.068584,-0.79923,0.340047,0.820438,-1.118335,0.814253,3
1312,'2016/07/31 16:16:29:689',15,15.429157,2229.469727,-34.272781,12.541425,-3.371205,-0.479577,-2.222703,-1.233735,-1.266444,-1.141377,-2.076695,-0.289175,-0.058268,-1.180551,0.376971,0.435792,-0.382748,0.037204,-0.952227,-0.443105,0.22259,-0.146847,0.387756,0.436929,-0.215687,0.576785,3
1313,'2016/07/31 16:16:29:699',15,8.667359,2397.253906,-35.389126,16.043268,-2.547128,2.414149,-4.821661,-0.584724,0.296259,-1.080736,-1.630704,2.397571,0.079554,-1.54138,0.934925,0.502136,-0.153232,1.268249,-0.356725,-0.317652,-0.258686,-0.174264,0.249882,0.418161,-0.19858,0.769215,3
1314,'2016/07/31 16:16:29:709',15,7.024851,1937.003418,-40.10828,16.173609,-2.552015,-0.4,-8.470032,-0.858586,2.249401,-1.406239,-3.82559,2.400888,0.875742,-2.506912,0.921468,-0.341539,-1.448694,0.979753,-1.1577,-0.874298,-0.50693,-1.55583,0.080443,0.939736,-1.101787,1.077042,3
1315,'2016/07/31 16:16:29:719',15,8.829314,2230.862061,-32.437923,13.439826,-1.832301,0.382616,-4.043105,-0.810479,0.811554,-1.087794,-0.00211,2.900203,0.558364,-0.976353,0.278629,-0.879295,-0.337442,0.878412,-0.676723,-0.315899,0.457247,-0.299799,0.112115,0.660785,0.285221,0.429348,3
1316,'2016/07/31 16:16:29:729',15,10.671668,3329.990723,-34.848972,11.26389,-3.57202,-0.183038,-2.955687,0.014683,1.396447,-1.160992,-1.004284,0.60128,-1.101685,-1.675363,0.098206,0.044339,0.408172,0.764184,-0.928147,-0.840817,-0.355597,0.109454,0.931037,0.810631,0.286044,0.368305,3
1317,'2016/07/31 16:16:29:739',15,15.15406,2036.44873,-32.867416,14.187499,-2.692489,-1.200893,-4.101898,-1.465196,-0.03356,-1.16004,-1.104885,1.340841,0.304617,-0.219425,1.353349,0.177201,0.611715,1.710292,0.162201,-0.305303,0.097233,0.080294,0.616487,0.931688,-0.002543,0.127222,3
1318,'2016/07/31 16:16:29:749',15,19.495165,2138.5,-28.716639,13.102694,-2.337351,-1.6169,-3.507579,-1.744804,-0.55236,-0.043076,-0.168511,0.131867,-0.739661,-1.108509,0.113465,-0.117866,-0.209421,0.223017,-0.461814,-0.625713,-0.212144,-0.035307,0.162237,0.540662,0.313354,0.083179,3
1319,'2016/07/31 16:16:29:759',15,25.756384,1235.74707,-37.428429,18.350611,-1.953925,0.023727,-5.89915,-1.094255,0.084666,0.201783,-0.626034,1.364618,0.667762,-2.013664,0.683362,-0.049257,-0.181437,0.436909,-0.721223,-0.708152,0.221718,0.244757,0.197855,0.635627,-0.973689,0.437725,3
1320,'2016/07/31 16:16:29:769',15,27.040379,764.416687,-42.741291,18.73777,-2.061364,-1.771952,-9.484454,-0.178023,1.212913,-0.595625,-2.621979,0.546096,2.379031,-2.350182,0.013299,-0.114248,-0.224043,0.27777,-1.465593,-1.614865,-0.539972,-0.268332,0.129994,0.904996,-1.26862,0.870618,3
1321,'2016/07/31 16:16:29:779',15,24.165297,765.810669,-41.734676,18.177019,-3.152751,-1.346956,-8.808408,-0.54824,1.038925,-1.035993,-2.559868,0.740397,1.652294,-2.648568,0.051035,-0.194562,-0.626687,0.102667,-1.331052,-1.547999,-0.540185,0.010893,0.524974,0.760211,-1.236168,0.981793,3
1322,'2016/07/31 16:16:29:789',15,21.625172,1355.06543,-31.952774,15.060516,-1.557165,-0.478151,-2.578807,-0.480267,-0.150028,-0.531886,0.418354,0.430852,-0.686345,-0.646396,0.123483,0.207542,0.006116,-0.165737,-0.836059,-0.112106,0.933446,0.466422,0.21575,0.129096,-0.137933,0.186507,3
1323,'2016/07/31 16:16:29:799',15,27.299162,1718.380127,-29.694487,14.1303,-3.042474,-1.494253,-3.121416,-2.403641,-0.785653,0.511523,0.569752,0.763717,-0.458773,-1.826739,-0.504524,0.163512,-0.064412,0.145683,-0.907336,-0.831209,0.154281,0.061757,0.473351,0.340596,-0.392679,0.08709,3
1324,'2016/07/31 16:16:29:809',15,18.357677,2597.687012,-31.271603,13.415427,-2.867163,-2.179753,-3.635738,-1.341843,-0.599159,-0.611149,0.189542,0.920248,0.240733,-0.495602,-0.238944,-0.500288,-0.435777,-0.011492,-0.794415,-0.634486,-0.22802,-0.465816,-0.095381,-0.006959,-0.128524,0.253073,3
1325,'2016/07/31 16:16:29:819',15,25.594257,1698.73877,-34.205795,15.682822,-2.041987,-1.163356,-3.507249,-1.582405,-0.135934,0.683314,0.05893,-0.048257,0.1409,-1.037161,-0.089368,0.836409,-0.082579,0.290082,-0.223217,-1.169403,-0.240697,-0.035526,0.116374,0.592541,-0.187371,0.051743,3
1326,'2016/07/31 16:16:29:829',15,27.014246,1110.438843,-40.559807,19.088991,-2.324851,-0.789996,-7.091389,-0.294236,1.398823,0.603251,-1.365073,1.430286,2.397523,-1.848729,1.126577,0.035203,-0.81064,0.515559,-0.570556,-0.968174,-0.666653,-0.846013,-0.03231,0.818669,-1.103647,0.765935,3
1327,'2016/07/31 16:16:29:839',15,27.669975,1324.861328,-32.739239,14.342985,-2.288548,-0.615957,-3.468448,-2.463159,-0.702145,-0.540047,0.545329,2.154612,-0.316835,-1.760498,-0.372701,-0.589444,0.039,0.621156,-1.195639,-1.36314,-0.005519,0.218736,0.399632,0.435927,-0.272415,-0.152386,3
1328,'2016/07/31 16:16:29:849',15,17.756208,2325.542236,-32.173454,12.315727,-2.258094,0.293155,-2.299787,-1.025902,-1.014787,-1.516504,-0.886738,1.389399,0.366116,-0.929039,0.827352,0.272957,0.920493,1.333841,-0.426857,-0.467027,-0.477061,-0.089904,0.604683,0.358572,-0.017063,0.078368,3
1329,'2016/07/31 16:16:29:859',15,14.055001,2438.692871,-36.649372,13.502101,-3.203308,0.019232,-2.710436,-1.343226,0.22658,-0.414798,-1.276788,1.583727,1.290303,-0.792963,0.683686,-0.308183,-0.769453,0.663525,-0.226867,-0.195986,0.03021,-0.038117,0.614941,0.45435,-0.114715,0.536862,3
1330,'2016/07/31 16:16:29:869',15,13.209341,1238.939331,-42.770596,18.752527,-3.716476,-0.130293,-4.823585,-0.888803,1.684464,-0.160787,-3.24545,1.85211,1.964533,-2.032548,1.366944,0.360474,-0.239903,1.260778,-0.267681,0.161314,-0.730402,-0.787836,0.602777,0.207504,-0.654529,1.831753,3
1331,'2016/07/31 16:16:29:879',15,9.477897,1331.254395,-46.210594,17.869081,-1.651654,0.127736,-6.051181,-0.162326,1.655818,-0.681129,-4.36206,1.985905,2.308441,-4.305731,0.610059,0.18419,-1.687581,-0.270852,-0.494896,0.351262,-0.919438,-1.409815,0.380375,0.545434,-0.952829,2.253552,3
1332,'2016/07/31 16:16:29:889',15,15.472219,2333.247559,-38.42979,12.436681,-3.732018,-0.480987,-1.699689,-0.896641,0.630564,0.490954,-0.60342,1.368581,0.791809,-0.712102,1.049898,1.265569,0.711747,0.461325,-0.083272,0.136986,-0.143895,-0.180708,0.04748,-0.274873,0.068722,0.731926,3
1333,'2016/07/31 16:16:29:899',15,13.807656,2083.251709,-45.356503,17.382854,-2.613461,0.097651,-4.936571,-1.02097,0.86368,-0.775532,-3.666296,1.015121,1.935142,-2.792046,0.601009,0.077555,-1.504961,0.090331,-0.626485,-0.510488,-0.810123,-1.108161,0.409574,0.546842,-0.878229,1.583613,3
1334,'2016/07/31 16:16:29:909',15,18.455397,1392.459839,-41.676083,18.175552,-2.092406,0.464737,-5.77622,-1.182015,1.701359,-1.032631,-1.872507,1.710212,1.36553,-1.237108,1.068752,0.50569,-0.636477,0.659325,-0.112525,-0.872902,-0.843711,-0.880034,0.280139,0.151533,-0.876348,0.926356,3
1335,'2016/07/31 16:16:29:919',15,29.085888,1292.249146,-32.368019,14.290333,-1.23182,-1.599677,-4.046031,-1.552508,0.226564,0.594284,1.33342,1.238728,0.366541,0.346294,0.053587,-0.644703,-0.851838,-0.364594,-0.710461,-0.77928,-0.069175,-0.298389,-0.028864,0.437434,0.017115,0.325249,3
1336,'2016/07/31 16:16:29:929',15,27.765577,1649.168335,-29.579159,14.202659,-1.722764,-1.570667,-2.843127,-1.43471,-0.979527,-0.517381,-0.369748,0.242907,-0.089053,-0.467251,0.701549,1.071763,0.605459,0.771784,-0.386228,-0.830813,-0.09502,-0.108351,0.247785,0.352232,-0.144254,0.038668,3
1337,'2016/07/31 16:16:29:939',15,44.339268,1044.088135,-43.274517,17.559706,-1.884379,-2.659346,-7.070993,-2.565397,-0.559177,-2.147834,-1.343661,-0.91015,0.131728,-0.268688,-0.406997,0.060174,-1.362407,-0.094351,-0.297326,-1.43526,0.050781,-0.184504,0.373943,0.696297,-0.928012,0.082526,3
1338,'2016/07/31 16:16:29:949',15,29.616264,1664.460205,-43.534798,17.838074,-1.715507,-1.949972,-6.660726,-1.579839,0.604364,-0.995559,-0.179367,0.440369,0.727319,-0.938572,-0.622654,0.809979,-0.615869,0.511656,-0.720148,-2.168328,-0.025186,-0.200415,0.828534,0.87851,-1.257808,0.365761,3
1339,'2016/07/31 16:16:29:959',15,33.665386,1165.217163,-40.987103,17.03216,-2.90186,-2.465431,-6.124508,-2.459596,-0.650762,-1.822598,-1.801089,-0.949998,-0.337663,-1.410848,0.013684,0.525868,-0.911423,0.108471,-1.235334,-1.376683,0.506582,-0.45248,0.295932,0.505749,-0.789034,0.804795,3
1340,'2016/07/31 16:16:29:969',15,39.965973,927.089783,-39.94194,18.049803,-0.670262,-1.416497,-5.517133,-1.869245,1.569422,0.285329,-0.518194,0.895223,0.892616,0.032305,0.332068,-0.376001,-0.926885,0.55178,-0.073425,-1.041402,-0.654135,-0.549585,0.664338,0.479013,-0.729929,0.151958,3
1341,'2016/07/31 16:16:29:979',15,35.695801,1055.967163,-40.05217,16.7992,-2.046434,-2.350724,-6.085452,-1.952638,0.068533,-0.888715,-0.107392,-0.37423,-0.137875,-0.346899,-0.282773,0.688322,-0.390591,-0.008694,-0.383556,-1.290866,0.101607,-0.096947,0.351029,0.674333,-0.610833,0.471215,3
1342,'2016/07/31 16:16:29:989',15,34.307758,994.242493,-40.037766,15.536586,-2.133192,-1.949227,-5.475401,-2.203449,-0.164756,-0.080637,-0.322116,-0.056847,0.002237,-0.738444,0.355127,0.076896,-0.459351,0.412465,0.016425,-0.046613,0.053384,-0.002513,0.378824,0.33163,-0.033559,0.182701,3
1343,'2016/07/31 16:16:29:999',15,27.358814,1081.064331,-42.892899,16.713923,-0.954382,-0.537497,-5.122816,-1.428338,-0.379542,-0.473368,-0.87581,0.229377,-0.022307,-1.899841,1.133466,1.169487,-0.223431,0.794997,-0.826296,-1.177054,0.244729,-0.326405,0.231978,0.674471,-0.684792,0.560488,3
1344,'2016/07/31 16:16:30:009',15,24.529989,1468.046631,-37.066128,14.883334,-1.905932,0.089453,-2.681784,-0.986121,-0.723276,-0.982097,-0.122107,0.774466,0.64817,-0.56143,-0.081453,0.638952,0.184891,0.821644,0.439492,-0.600356,-0.119638,-0.155235,0.093884,0.621851,-0.070459,0.387938,3
1345,'2016/07/31 16:16:30:019',15,22.469316,1976.759888,-42.189396,15.558334,-1.118978,-1.09667,-3.802426,-1.384445,-0.845844,-0.520182,-0.574715,0.129345,0.582538,-0.241685,0.369354,-0.02248,-0.219242,0.81679,0.283133,-0.332008,-0.364909,-0.624577,0.085889,0.628093,-0.037783,0.348537,3
1346,'2016/07/31 16:16:30:029',15,31.747971,1200.807495,-43.649734,16.129827,-1.549882,-1.765062,-2.40193,-0.888188,-0.946328,-0.245502,-0.838518,-0.288317,0.240081,-1.060193,0.219573,1.188158,0.567407,0.840975,-0.292857,-0.999341,-0.254962,-0.086815,0.344622,0.446787,0.052747,0.232162,3
1347,'2016/07/31 16:16:30:039',15,33.172459,1161.521118,-51.83115,18.270481,-0.707042,-1.810577,-5.004081,-0.527025,-0.074715,-0.6763,-2.589697,0.305476,2.306992,-2.066987,-0.005443,0.268508,-1.124501,0.080734,-0.154096,-0.754362,-0.798889,-0.617276,-0.028044,0.337287,-0.233765,1.057811,3
1348,'2016/07/31 16:16:30:049',15,28.460323,1389.590576,-48.201187,18.732346,-0.37255,0.361524,-3.017871,-0.502474,0.124102,-0.357486,0.65749,1.457788,0.854455,-1.446989,-0.070392,0.752735,-0.400475,0.073949,-0.498046,-0.604926,0.236525,0.056585,0.16661,0.074425,-0.120204,0.990005,3
1349,'2016/07/31 16:16:30:059',15,23.43574,2008.48584,-40.775856,14.859931,-1.832693,-1.735707,-2.569775,-1.460539,-1.28784,-1.122452,-0.544972,0.030578,-0.196777,-0.262997,0.099393,0.464182,0.603254,0.630384,0.084582,-0.288213,-0.14445,-0.048762,0.235064,0.42583,0.197478,0.166183,3
1350,'2016/07/31 16:16:30:069',15,28.976074,1968.346924,-43.237736,12.357125,-0.522869,1.424968,-0.674483,-0.969984,-1.882138,-1.398036,0.21681,0.962861,0.458463,-0.070023,-0.005488,0.026477,0.334391,0.615561,-0.155828,-0.122897,0.147167,0.515279,1.102346,0.594857,-0.08773,-0.275263,3
1351,'2016/07/31 16:16:30:079',15,16.472624,2726.400146,-38.205566,11.780961,-2.783123,-1.701553,-2.469315,-1.553442,-1.243802,-0.758504,-0.088531,0.400286,-0.139044,-0.039737,0.207499,0.238869,0.635013,0.608079,0.045154,-0.1783,-0.140625,-0.053167,0.196378,0.265578,-0.089561,-0.071517,3
1352,'2016/07/31 16:16:31:509',15,22.466377,809.703125,-95.716667,0,-0.000001,0.000002,-0.000005,-0.000004,-0.000005,0.000003,0.00001,-0.000002,-0.000001,-0.000001,-0.000009,-0.000003,0,0,0.000009,-0.000018,0,-0.000003,-0.000023,0.000003,0,-0.000017,3
1353,'2016/07/31 16:16:31:519',15,26.673218,1138.947998,-95.651939,0.048236,0.010068,-0.025905,-0.041124,-0.032626,-0.012033,0.005763,0.013518,0.012356,0.00698,0.001694,-0.001886,-0.004007,-0.004515,-0.00325,-0.001012,0.00115,0.002433,0.002268,0.001153,0.000037,-0.00065,-0.000645,3
1354,'2016/07/31 16:16:31:529',15,33.2239,1126.783447,-71.763916,13.774629,1.413486,-2.04617,-3.361991,-1.650998,1.185889,0.475002,-0.466791,0.340377,-0.04542,0.323135,1.724307,0.757018,-0.137358,0.286011,-0.359099,-0.753975,-0.215111,-0.206195,-0.144286,0.09028,-0.215555,-0.325025,3
1355,'2016/07/31 16:16:31:539',15,33.439636,1171.406006,-57.634869,16.014273,0.119694,-1.305785,-2.746223,-1.163843,0.462554,0.641514,0.067012,0.511788,-0.42313,-0.99473,0.115155,-0.350208,-0.117858,0.412783,-0.484485,-0.677688,0.027281,0.321556,0.316977,0.36255,-0.087612,-0.348705,3
1356,'2016/07/31 16:16:31:549',15,26.910719,1086.062744,-59.048565,16.133612,0.119911,-1.720161,-7.264429,-2.045212,1.263779,-1.009683,-1.872609,0.603341,0.287554,-2.279239,0.029299,-0.489668,-1.146004,0.226468,-1.438889,-1.954623,-0.087692,0.166825,0.677706,0.74337,-0.915753,0.35415,3
1357,'2016/07/31 16:16:31:559',15,25.389868,1345.126221,-47.754276,14.87657,-1.849432,-1.159643,-3.322059,-1.338365,0.855925,0.615226,0.433174,0.647238,-0.146482,-0.271075,-0.00753,-0.224563,-0.466771,-0.242005,-0.464422,-0.620214,-0.032074,-0.01563,0.117706,0.128377,-0.540172,-0.124956,3
1358,'2016/07/31 16:16:31:569',15,21.579273,1813.256592,-45.460659,14.764015,-2.35121,-0.89697,-3.976911,-1.43595,0.509296,-0.33159,0.06039,0.74276,-0.267613,-0.626661,0.583349,0.22064,-0.418058,-0.057539,-1.14386,-1.183928,0.241536,-0.04158,-0.032547,0.130845,-0.732524,-0.102573,3
1359,'2016/07/31 16:16:31:579',15,21.616358,1526.059082,-42.932217,14.897036,-2.534463,-0.87288,-3.589589,-1.55221,0.711742,-0.684907,-0.18877,1.064606,-0.636293,-0.830481,0.7852,1.000558,0.88219,1.263003,-0.195647,-0.826625,0.326479,0.260946,0.36045,0.456614,-0.488108,-0.104158,3
1360,'2016/07/31 16:16:31:589',15,20.872417,1558.088745,-44.15102,15.092634,-2.93045,-1.209268,-4.792408,-1.553694,1.105979,-0.223316,-0.84817,0.767985,-0.179259,-1.013831,0.945427,0.40714,0.309827,1.462804,0.068238,-0.14947,0.638655,0.17924,0.579395,0.221584,-0.674647,-0.086826,3
1361,'2016/07/31 16:16:31:599',15,22.622044,1557.173218,-43.971073,14.736416,-2.670996,-1.517034,-4.461689,-2.178655,0.572188,-0.083225,-0.646415,0.909884,0.382892,0.057319,1.461801,0.332344,-0.088269,1.040585,-0.511795,-0.792666,0.254715,-0.17721,0.422166,0.231537,-1.019236,-0.470777,3
1362,'2016/07/31 16:16:31:609',15,21.732677,1780.149658,-40.566353,14.329981,-2.037905,-1.01738,-3.255696,-1.45565,0.847236,0.54414,-0.133608,1.272344,0.141044,-0.138637,1.791216,0.486649,0.014239,0.575809,-0.884613,-0.843803,-0.031178,-0.604857,-0.399376,-0.004858,-0.501634,-0.043134,3
1363,'2016/07/31 16:16:31:619',15,20.157215,1585.760864,-43.013538,16.103643,-1.18344,0.514843,-3.877,-2.421904,0.209238,0.056142,0.027423,1.672784,-0.73975,-1.867393,1.000704,0.293613,-0.185073,0.204908,-1.478138,-0.844646,0.496776,-0.12022,-0.170778,-0.169409,-0.700633,0.201925,3
1364,'2016/07/31 16:16:31:629',15,16.916637,1285.320068,-46.406738,17.999578,-1.959181,0.700891,-5.608025,-1.329363,1.052389,-0.393399,-0.207033,2.587557,0.512093,-1.654939,1.228278,0.473646,-0.414502,0.504205,-1.276512,-1.279599,0.150063,-0.276319,0.382674,-0.02987,-1.323542,0.202947,3
1365,'2016/07/31 16:16:31:639',15,14.722335,1029.196167,-48.855835,17.680008,-0.491461,-0.671725,-8.455108,-0.960499,2.611974,-1.585561,-2.718438,2.579823,0.948852,-2.333214,0.24645,0.311827,-1.020256,-0.149685,-1.244421,-1.385939,0.063047,0.223771,1.44997,0.042716,-0.961496,0.86809,3
1366,'2016/07/31 16:16:31:649',15,18.136898,1135.177612,-43.08482,16.373838,-0.83655,-0.649948,-5.766155,-1.391623,1.589311,-0.206673,-0.916812,2.076526,0.436838,-0.952335,0.724257,-0.368649,-0.563085,0.650256,-0.98953,-1.481222,-0.206958,-0.229849,0.600495,0.102892,-0.936515,-0.075462,3
1367,'2016/07/31 16:16:31:659',15,22.15579,1278.65918,-40.418812,16.695538,-1.888998,-0.836393,-4.29002,-0.993868,1.110177,-0.377876,-0.79389,1.40233,-0.214781,-0.846935,0.895911,-0.148503,-0.63795,0.300896,-1.217338,-1.025348,0.135162,-0.420155,0.163887,-0.167669,-0.780713,-0.110123,3
1368,'2016/07/31 16:16:31:669',15,19.510674,1175.225342,-43.558529,17.038397,-1.112221,-0.31822,-6.500099,-0.912727,1.729084,-0.352921,-0.793808,1.876324,0.84574,-1.120869,0.63005,-0.286397,-0.5093,0.613338,-1.021597,-1.417605,-0.246498,-0.105837,0.5205,0.239476,-0.994818,0.138246,3
1369,'2016/07/31 16:16:31:679',15,22.677563,1721.532104,-40.077511,15.534391,-1.735479,0.039294,-3.578507,-2.756091,-0.527182,0.020417,0.390467,1.361668,-0.52108,-1.291276,0.835196,0.610465,0.108833,0.139608,-1.113122,-0.510504,0.62855,-0.231255,-0.399012,-0.233723,-0.458109,0.530924,3
1370,'2016/07/31 16:16:31:689',15,23.409613,1449.041626,-40.482346,16.378235,-1.449312,0.196178,-4.63316,-1.795148,0.029149,0.106718,0.314899,1.135199,-0.609251,-1.595629,0.893069,0.597303,-0.205512,0.000578,-1.266886,-0.897046,0.373125,-0.13486,-0.101327,-0.170057,-0.771056,0.238067,3
1371,'2016/07/31 16:16:31:699',15,22.7612,1263.233765,-39.936829,16.855366,-1.698839,-0.019256,-4.434599,-1.556796,0.849767,0.370265,-0.053455,0.793829,-0.944788,-1.140749,1.648563,0.858998,0.293838,0.6481,-0.639819,-0.08626,0.661514,-0.058682,0.126421,0.274684,-0.031569,0.569603,3
1372,'2016/07/31 16:16:31:709',15,19.611788,1236.955811,-37.15432,15.789443,-2.188234,-0.711424,-4.526391,-0.774389,0.677789,-0.401105,-0.015785,0.500239,0.199358,-0.553854,0.249524,0.219128,-0.447159,0.009218,-0.768439,-0.986201,-0.176371,-0.235707,0.187131,-0.054409,-0.934859,-0.121563,3
1373,'2016/07/31 16:16:31:719',15,25.593845,1585.005859,-38.899818,14.793183,-2.184856,-1.940311,-5.594154,-1.768101,-0.360717,-0.458462,-0.496649,0.028607,-0.225791,-1.251403,0.290218,0.331099,-0.501974,-0.198135,-0.904003,-0.689664,0.210797,0.314776,0.697076,0.200535,-0.584278,0.229772,3
1374,'2016/07/31 16:16:31:729',15,25.704327,1512.142212,-36.477158,14.475214,-2.880822,-1.239797,-4.501369,-1.867407,-0.066857,0.268573,0.096921,0.394933,0.159648,-0.404088,1.461351,1.614304,0.232397,0.139265,-0.50287,-0.200485,0.680734,0.005451,-0.076941,-0.214179,-0.683568,0.423245,3
1375,'2016/07/31 16:16:31:739',15,23.831778,1528.965088,-36.929947,15.355041,-2.004145,-0.79682,-4.949552,-1.441968,0.493552,0.191421,-0.321484,0.129237,-0.20356,-0.535735,1.224857,0.832683,-0.330821,-0.167983,-0.613853,-0.613302,0.058176,-0.22693,-0.053129,-0.176553,-0.917297,0.145654,3
1376,'2016/07/31 16:16:31:749',15,21.324739,2050.496094,-33.158756,13.655107,-2.028181,-0.858639,-3.960475,-1.750269,0.245358,0.834852,0.270167,-0.091097,-0.475766,-0.932549,0.451838,0.898605,-0.026972,0.3031,-0.415982,-0.63128,-0.071829,-0.136808,0.419207,0.248806,-0.268749,0.05912,3
1377,'2016/07/31 16:16:31:759',15,21.685543,1493.642212,-42.892185,16.246862,-1.763265,-0.931497,-8.729104,-1.021009,0.880515,-0.442411,-2.042508,0.931325,1.126754,-1.868085,0.074717,0.209244,-1.102042,-0.378993,-1.109711,-1.396818,-0.174474,0.253044,0.966935,0.237528,-1.08728,0.922856,3
1378,'2016/07/31 16:16:31:769',15,20.2146,1124.160767,-45.411915,16.27688,-0.640398,-1.55681,-10.690033,-0.483279,1.638509,-1.348254,-3.195065,1.619887,1.227246,-2.449327,-0.391114,0.497215,-1.470505,-0.43978,-1.002884,-1.921474,-0.49791,0.759652,1.270279,-0.573978,-1.289584,1.836815,3
1379,'2016/07/31 16:16:31:779',15,23.616735,1898.38855,-33.67638,13.616789,-2.09881,-1.445607,-3.717714,-1.920688,-0.382853,0.218814,0.148077,-0.053058,-1.458509,-1.648776,0.072027,0.686203,0.751183,0.760783,-0.158771,-0.011459,0.474485,0.3095,0.385239,0.177468,-0.211952,0.0333,3
1380,'2016/07/31 16:16:31:789',15,24.967735,1369.757446,-38.3866,15.294388,-2.692117,-1.386403,-5.83004,-2.001946,-0.527203,-0.185788,-1.059363,0.453496,0.153294,-1.447209,0.494808,0.608458,-0.805693,-0.164326,-0.941899,-0.832343,0.668435,0.157362,0.606578,0.186506,-0.674558,0.411768,3
1381,'2016/07/31 16:16:31:799',15,21.161398,1711.642334,-31.938574,11.486074,-4.442619,-2.754675,-4.397631,-1.96285,-0.020699,0.428372,0.292671,0.591841,0.462529,0.002178,0.921307,1.201411,0.26092,0.082625,-0.715072,-0.908804,-0.467639,-0.69173,-0.32173,-0.400584,-0.640532,0.142616,3
1382,'2016/07/31 16:16:31:809',15,19.203924,2204.317871,-35.0854,12.673915,-3.071548,-1.377594,-5.048611,-2.384409,-0.808841,-0.560037,-0.175295,0.325438,-0.052278,-0.950289,-0.001046,-0.135481,-1.202118,-0.711038,-1.1861,-0.789814,0.256157,-0.131946,0.211644,0.02895,-0.554639,0.215171,3
1383,'2016/07/31 16:16:31:819',15,15.347737,2091.884521,-41.900959,15.211688,-3.140386,-0.923002,-9.264047,-1.393589,0.358721,-1.027063,-2.208112,0.673242,0.965337,-2.122533,0.351007,-0.103232,-1.234303,-0.464445,-1.241764,-1.435833,0.146309,0.292129,0.657878,0.211552,-1.023237,0.902398,3
1384,'2016/07/31 16:16:31:829',15,17.49032,2014.517212,-30.566719,13.381524,-2.638705,-0.627517,-2.829276,-1.275746,-0.291457,0.092763,-0.149953,0.250508,-0.358854,-1.515988,-0.091714,0.569457,0.350594,0.757461,-0.306766,-0.569908,0.596912,0.595097,0.814477,0.759621,-0.304687,0.300077,3
1385,'2016/07/31 16:16:31:839',15,16.984201,2324.708984,-32.474495,13.712599,-1.421549,-0.179713,-3.385827,-0.715565,0.076405,-0.199773,-0.378053,-0.04887,-0.927688,-0.958992,0.999899,0.586793,-0.144676,0.590087,-0.173729,0.32409,1.268784,0.18173,0.216283,0.21249,-0.191885,0.443112,3
1386,'2016/07/31 16:16:31:849',15,17.417315,1920.969727,-33.062244,14.448285,-1.604506,0.358522,-4.538478,-1.362004,0.646119,0.114178,0.570147,0.008676,-0.739372,-0.561158,0.99005,1.212169,0.056747,0.616756,-0.16207,-0.07818,0.777907,-0.152529,0.195346,0.358381,-0.145952,0.640307,3
1387,'2016/07/31 16:16:31:859',15,18.931154,1834.451172,-31.51049,13.632247,-1.579101,-0.232845,-2.505095,-1.146241,-1.095786,-0.721147,-1.258649,0.01291,0.167969,-0.775531,0.430932,0.176829,-0.136596,0.481983,-0.6213,-0.559551,0.30679,0.037886,0.838298,0.329588,-0.771909,0.029854,3
1388,'2016/07/31 16:16:31:869',15,15.799277,2010.465454,-34.072319,13.471622,-3.478652,-0.532621,-5.727861,-2.134964,-0.638713,-1.714933,-1.312552,0.066679,0.280529,-1.027211,0.068542,0.015924,-0.995817,-0.003464,-0.759053,-0.92015,0.332917,0.015279,0.872993,0.455599,-0.93644,0.259784,3
